补助费用,在所在单位为提取补充医疗保险费中列支,列支,补助费用在劳模所在单位为市以上劳动模范提取的补充医疗保险费中列支。
补助额度,最高不超过200万元,200万,对其转化项目年度投资总额或年度新增产值达到2000万元以上的，再按其年度投资总额或年度新增产值的5%给予项目资金补助，补助额度最高不超过200万元。
补贴额度,最高不超过30万元,30万,示范期内，对在我市进行工商注册和纳税，且在我市范围内实施认定登记的技术转让、技术开发、技术咨询、技术服务活动的小微企业，按照不超过合同成交额10%的比例给予一次性补贴，补贴额度最高不超过30万元。
财政部门,按规定给予全额贷款贴息,全额贷款贴息,对合伙经营和组织起来创业的，按人均10万元、实际贷款人数和额度分别给予为期2年的小额担保贷款，财政部门按规定给予全额贷款贴息；
财政部门,按贷款基准利率50%给予贴息,贴息,对新创办小微企业当年新招用各类就业困难人员达到企业员工30%（超过100人的达到15%）以上，并与其签订1年以上劳动合同的，给予为期2年、最高不超过200万元的小额担保贷款，财政部门按贷款基准利率的50%给予贴息。
财政专项补助支出,包括用于基层医疗卫生机构基本建设,离退休人员,财政专项补助支出，包括财政专项安排用于基层医疗卫生机构基本建设和设备购置、突发公共卫生事件处置、人员培训和人才招聘，以及符合规定条件的离退休人员支出等。
财政专项补助收入,包括购置经费承担突发公共卫生事件处置任务补助经费招聘经费,离退休费用,财政专项补助收入，包括基本建设经费和设备购置经费、承担突发公共卫生事件处置任务补助经费、人员培训和人才招聘经费，以及符合国家政策规定的离退休费用等。
财政,承担40%,40%,过渡期内经费由市财政和原办学企业按比例负担，第一年企业承担60%，财政承担40%；
财政,承担60%,60%,第二年企业承担40%，财政承担60%；
财政,承担80%,80%,第三年企业承担20%，财政承担80%。
财政部门,负责筹集社区服务基础设施,筹集社区,财政部门负责筹集社区服务基础设施和信息化建设资金、人员工资和工作经费，并将以上资金纳入同级财政预算。
财政部门,负责落实征地经费,落实征地经费,财政部门负责落实征地经费。
财政部门,负责移交监交工作,新农合基金,财政部门负责新农合基金完整性移交的监交工作，并将新农合基金和城镇居民医保基金纳入整合后的城乡居民基本医疗保险财政专户统一管理，按政策规定落实财政补助资金；
财政部门,负责制定社区卫生服务财政补助政策,制定社区卫生服务财政补助政策,--财政部门负责制定社区卫生服务的财政补助政策，根据需要安排社区卫生服务机构设备配备补助资金。
财政部门,负责在各自职责范围内做好低保家庭少年儿童医疗救助工作,做好低保家庭少年儿童医疗救助工作,市民政、财政部门负责在各自职责范围内做好低保家庭少年儿童医疗救助工作。
财政部门,根据核定年度收支预算额度采取按月预拨方式,预拨方式,财政部门根据核定的年度收支预算额度，采取按月预拨的方式拨付资金，年终时结合绩效考核结果予以结算。
财政厅,令2007年第158号哈价,2007年,省建委、财政厅、物价局黑建、市政府令2007年第158号、市物价局哈价
财政部门,落实中央重点扶助项目相应配套资金,相应配套资金,各级财政部门每年要安排一定额度的专项经费，落实中央和省重点扶助项目的相应配套资金，确保残疾人事业发展的需要。
财政部门,每年要安排一定额度,一定额度,各级财政部门每年要安排一定额度的专项经费，落实中央和省重点扶助项目的相应配套资金，确保残疾人事业发展的需要。
彩色,上浮30%,30%,加印底纹上浮15%b背面加印彩色上浮30%
财政资金,使用效益,效益,财政部门要安排专项经费和必要的工作经费，保障退役士兵教育培训、一次性经济补助金发放等各项工作顺利实施，切实提高财政资金使用效益。
财政部门,提出明确目标任务,明确目标任务,市劳动保障、财政部门对公共就业服务机构开展免费就业服务的对象规模、服务项目、服务质量和服务效果提出明确的目标任务，对其完成任务情况进行考核，年终根据其开展免费服务的绩效，在确保职业介绍补贴资金使用效果和安全性的前提下，从市再就业资金中给予一定额度补贴。
财政部门,要安排专项经费,必要工作经费,财政部门要安排专项经费和必要的工作经费，保障退役士兵教育培训、一次性经济补助金发放等各项工作顺利实施，切实提高财政资金使用效益。
财政部门,要确保足额拨付,到位,财政部门要确保工作经费足额拨付到位；
财政担保机构,要加大对工业企业担保贷款力度,对担保贷款力度,全市各财政担保机构和信用担保中心要加大对工业企业的担保贷款力度，重点支持不具备银行贷款条件但产品有合同、发展有潜力的中小企业，缓解其流动资金紧张状况。
财政部门,要加强对落实情况监督,对监督,各级财政部门和价格主管部门要加强对本通知落实情况的监督检查，对继续征收已停收项目收费的，要视为乱收费予以查处。
财政部门,要确保足额拨付,工作经费,财政部门要确保工作经费足额拨付到位；
财政部门,要严格按照有关规定并对其实施全过程监督,管理,市和区及县级市的财政、卫生部门要严格按照有关规定和要求分配、核拨和使用社区公共卫生补助资金，并对其实施全过程监督管理，加强跟踪问效，严禁套取、挤占、挪用。
财政部门,要将财政预算安排就业再就业资金及时转入保障基金财政专户,管理,各区、县（市）财政部门要将财政预算安排的就业再就业资金及预算内外各种渠道筹措的就业再就业资金及时转入“社会保障基金财政专户”管理，按具体用途进行分账核算。
财政部门,要严格按照有关规定并对其实施全过程监督,监督,市和区及县级市的财政、卫生部门要严格按照有关规定和要求分配、核拨和使用社区公共卫生补助资金，并对其实施全过程监督管理，加强跟踪问效，严禁套取、挤占、挪用。
财政部门,要对补助资金拨付定期进行监督,检查,财政和劳动保障等部门要对补助资金的拨付、使用、管理情况定期进行监督检查。
财政部门,要对补助资金拨付定期进行监督,监督,财政和劳动保障等部门要对补助资金的拨付、使用、管理情况定期进行监督检查。
财政部门,要加强对落实情况监督,检查,各级财政部门和价格主管部门要加强对本通知落实情况的监督检查，对继续征收已停收项目收费的，要视为乱收费予以查处。
财政部门,要在同级财政预算中安排就业专项资金,就业专项资金,各级财政部门要在同级财政预算中安排就业专项资金用于促进就业工作，并与劳动保障部门建立健全财务管理制度，加强对就业专项资金的监督管理，强化内部财务监管和审计监督，努力为全市就业工作顺利开展提供资金保障。
财政部门,要按照管理有关规定切实加强预,决算,各区、县（市）财政、劳动保障部门要按照专项资金管理的有关规定，切实加强就业再就业资金预、决算管理。
